2.884776713409256330e-02
4.141866668393254236e-02
5.810961664294909956e-02
7.434201609908733244e-02
9.100061189027358610e-02
1.102221250728162849e-01
1.297036217946718195e-01
1.503671772389356120e-01
1.621455733139090527e-01
1.817362155960685066e-01
2.047401375615371388e-01
2.277859214901359619e-01
2.407242809709395914e-01
2.643826213367974076e-01
2.747687548766584720e-01
2.951385040350215649e-01
2.991482131774213515e-01
3.185399774422728036e-01
3.355458117084188507e-01
3.497500143841432152e-01
3.733819859331900526e-01
3.979575472676216696e-01
4.388609709900460620e-01
4.474045467893382755e-01
4.616758124259532914e-01
4.804215735424864908e-01
5.106632428453192762e-01
5.430688838029866794e-01
5.771909239546693104e-01
5.884139309180612676e-01
6.279640409083629971e-01
6.507712941647726401e-01
6.833901026533757417e-01
7.251466251045606271e-01
7.534189700310074400e-01
8.323752018902896843e-01
9.292467294640416320e-01
9.806329714496595518e-01
1.000000000000000000e+00
9.990080878952322108e-01
